user_id,all_purchase1,all_purchase2,all_purchase3,all_purchase4,all_purchase5,all_purchase6,all_purchase7,all_purchase8,all_purchase9,all_purchase10,all_purchase11,all_purchase12,all_purchase13,all_purchase14,all_purchase15,all_purchase16,all_purchase17,all_purchase18,gender,age,occupation,city_category,stay_in_current_city_years,marital_status,total,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,dist_8,dist_9,dist_10,dist_11,dist_12,dist_13,dist_14,dist_15,dist_16,dist_17,dist_18,dist_19,dist_20,dist_21,dist_22,dist_23,dist_24,dist_25,dist_26,dist_27,dist_28,dist_29,dist_30,dist_31,dist_32,dist_33,dist_34,dist_35,dist_36,dist_37,dist_38,dist_39,dist_40,dist_41,dist_42,dist_43,dist_44,dist_45,dist_46,dist_47,dist_48,dist_49,dist_50,dist_51,dist_52,dist_53,dist_54,dist_55,dist_56,dist_57,dist_58,dist_59,dist_60,dist_61,dist_62,dist_63,dist_64,dist_65,dist_66,dist_67,dist_68,dist_69,dist_70,dist_71,dist_72,dist_73,dist_74,dist_75,dist_76,dist_77,dist_78,dist_79,dist_80,dist_81,dist_82,dist_83,dist_84,dist_85,dist_86,dist_87,dist_88,dist_89,dist_90,dist_91,dist_92,dist_93,dist_94,dist_95,dist_96,dist_97,dist_98,dist_99,dist_100,n
1000011,.0124543936010842,.0028245697670389,.000367653809552,.0002951723037259,.0303284709978025,.0083087275878555,.0028915288724211,.0153702210354584,0,0,.0006290014105591,0,0,0,0,.0034161569145907,0,0,F,26-35,1,C,1,0,7243227,.20282941,.15703207,.020709215,.013206002,.013523028,.0015259126,.0044807829,.010641889,.0016555557,.015050727,0,.0010518765,.0033078289,.0010545392,.0012454807,.00092103262,.0025177267,.0057521081,.0024897626,.0012260719,.0013053209,.00099540013,.0013698079,.00043179889,.0011940856,.00026395061,.00092286989,.00078953366,.0015025982,.001112052,.00066237058,.0012074999,.00078387687,.00050878717,.00056578853,.00086716877,.0011212005,.0010779409,.0013011987,.0014299713,.0012892814,.00088736799,.00048907509,.0013864122,.0013038503,.00098451495,.001184175,.001264462,.0012334116,.0011816774,.00081062858,.0012156934,.0013346339,.0011856358,.0012247514,.00089821569,.00094634603,.0012739209,.0013055807,.00050708209,.0011261934,.0013215112,.0010979542,.0012856171,.0012158006,.0011932697,.0012281323,.0012994518,.0013111428,.001246753,.001082645,.0012824965,.0012513266,.0011589814,.0013377616,.0010512155,.0013510336,.0012892137,.0011771452,.0011512925,.0011898119,.001296073,.0013426917,.0013215976,.0012832884,.0012619019,.0013522276,.0009249266,.001245707,.0010078344,.0012446784,.0013946865,.001174376,.0012556143,.0011436365,.0013400172,.0011868869,.0012740123,.0012426549,.0011768356,11
1000012,.0062965540054981,.0017365496165957,0,0,.0028654155035804,.0022540653023047,0,.001316670713365,0,.0019349464722296,0,0,0,0,0,0,0,0,M,26-35,12,C,2,0,7364028,.21351084,.17015502,.02376014,.013358414,.019179363,.0027099038,.0041263308,.013506521,.0027082148,.021376725,.0010518765,0,.0028423078,.000014725694,.0023116169,.000019639398,.0028914299,.006466283,.0026966003,.000047065234,.000026165488,.0015808938,.0015265946,.00022047493,.00027487535,.0010589005,.000027294853,.000036112982,.00051306898,.000027869264,.00010584278,.000042156917,.00079162215,.00016482512,.00013885458,.0012479771,.000025200185,.00001003697,.000032569365,.00081205479,.000044320026,.00014188273,.0002469132,.000060813698,.000046764562,.0011070573,.000054506967,.000037837992,.000048935111,.000051926359,.0013258674,.0000440068,.000051436684,.00003025773,.000026300124,.00063366827,.000069882866,.000025800658,.000034587032,.00023463328,.000022708085,.000029391002,.000041183601,.000031701184,.000044467743,.000043513613,.000050885425,.000041693063,.000041497504,.000040111558,.00017203692,.000041832245,.000073202165,.000016562353,.000055919743,.000064177591,.000054398799,.000029614819,.000012283375,.000013590019,.000015695323,.000024990295,.000047579855,.00003132144,.000021144369,.000041583808,.000047183468,.000012064296,.000045307439,.00003965235,.00012396442,.000057851161,.000014063966,.000023120838,.000030566483,.000043673921,.000028267268,.000018995173,.00010465631,.000028650162,12
1000013,.0531716257394353,.0268408279075583,0,0,.0006764088188161,.0040459497484202,0,.0029013531271219,0,0,.0007435050083839,0,0,0,0,0,0,0,M,46-50,1,C,3,1,8077955,.1971381,.13850889,.012038763,.0054534576,.014689441,.0016230661,.0010464444,.0082568917,.002960843,.013363086,.0033078289,.0028423078,0,.0029419207,.0015058767,.002875448,.00096470997,.0014663949,.00096009835,.0024830017,.0030536719,.0011273562,.00072513748,.0022663323,.001618429,.0019927048,.0031795804,.0029330982,.0013229435,.0033078026,.0030507832,.0034305227,.0014991857,.0030851942,.0031395482,.0012909815,.0032963757,.0030647651,.0033003343,.00095897587,.0034664106,.0018676188,.0035235765,.0034916522,.0034728788,.00091744045,.0024562064,.0034023481,.0035481011,.0024156948,.0013719102,.0035000513,.0035180862,.0033586884,.0032843808,.0012253427,.0032713679,.0032320831,.0033480085,.002423025,.0032514359,.0032265468,.0024070314,.0033204958,.0034766016,.0034886394,.0034789473,.0034422723,.0034392832,.0034509148,.0018714529,.0034950785,.0030262202,.0031273968,.0035609833,.0035559956,.0035441613,.0032693085,.0031694914,.0030056324,.0031143641,.0031999082,.0034741031,.0032769281,.0029414841,.0034600112,.0034643139,.0027018304,.0035090595,.0025650957,.0020278525,.0035481909,.0031049806,.0032187372,.0033803394,.0034422015,.0033516977,.0029886919,.0021495856,.0033571718,13
1000014,.006118028893495,0,0,0,.0019317333172142,.0024753874922248,0,.003421328695191,0,0,0,0,0,0,.0016074419565993,0,0,0,M,36-45,0,C,0,0,8205584,.21289903,.16965504,.023946406,.013402044,.018859455,.0027442598,.004155796,.013222891,.002570936,.021501293,.0010545392,.000014725694,.0029419207,0,.0022749123,.000036326812,.0028646693,.0065104784,.0027146523,.00004944612,.000034020468,.0016414279,.0015652298,.00023113492,.00028527997,.001063859,.000046175817,.000025760586,.00052259146,.000020645793,.00013222764,.000032064472,.00075316057,.00018669281,.00011969735,.0012630534,.000026557685,.000011699287,.000032330117,.00083216903,.000044385379,.00015817193,.00026921552,.000061203558,.000038273578,.0011272435,.000054191059,.000034774963,.000049182599,.000056327277,.0012894357,.000046870678,.000047392419,.000024199133,.000025586234,.00062719203,.00004570073,.000030494022,.000036306337,.00021013216,.000023077851,.000030354535,.00004404701,.000032001215,.000033252432,.000045384284,.000037216229,.000041704239,.000042660617,.000042180309,.00018410124,.000040881197,.000094059556,.000011876255,.000053811586,.000075416319,.000051215084,.000028173548,.000014957474,6.6184311e-06,.00002161004,.000026286858,.000046803627,.000036098252,.000022773138,.000037025366,.000045875418,.000015584505,.000048442955,.000053834745,.00013398621,.000058330686,.000011996231,.000022253422,.000029466313,.000043014268,.000028960445,.000019317513,.00011099937,.000022689221,14
1000015,.0439418384325972,.0031495644302187,.00114204403727,.0002338774767344,.0185357627194114,.0141135978785886,0,.021819666199344,0,0,.0009988427171807,0,.00030812601,0,0,.0089261435679155,0,0,M,26-35,7,A,1,0,9252708,.18955123,.13425545,.013584304,.0071698297,.0097806389,.00078152952,.0017326749,.0057537965,.00064818998,.011433398,.0012454807,.0023116169,.0015058767,.0022749123,0,.0023050001,.00070302718,.002128501,.00080138451,.0021462545,.0026671109,.00053525256,.00041845569,.001359574,.001435072,.00060622441,.0024221195,.0020174978,.0013354076,.0026035043,.0021850241,.0027110199,.00049155153,.0020568003,.0019398287,.00038202893,.0026418809,.0024543023,.0027667775,.00097184104,.0028713238,.0015376273,.0023419349,.0029672801,.0028536259,.00047688259,.0020644511,.0028136596,.0028919096,.0020584306,.00026945482,.0028656852,.0029302447,.0026824216,.0027109378,.00069214171,.0023341002,.0027422833,.0028189365,.0012845721,.0026051598,.0027415231,.0019923535,.0027877965,.0027706814,.0028368644,.0027827632,.0028722091,.0028863112,.0028400652,.0015779088,.0028526548,.0026947907,.0025103576,.002965492,.0028196233,.0029632708,.0027436889,.0025803323,.0024310758,.0026042184,.0027071063,.0029173845,.0028031725,.0025176422,.002828062,.0029210125,.0020487271,.0028905263,.0021474089,.0018376459,.0030157056,.0025341813,.0026844274,.0026660331,.002897677,.0027221872,.0025357553,.0019012301,.0026855969,15
1000016,.0059279159633552,.0024381227709564,0,0,.0060397935327108,0,0,.001264578115216,0,0,.0003272312556151,0,0,0,0,0,0,0,F,36-45,0,C,0,1,9403136,.21355744,.17034712,.023593314,.013466039,.019071475,.0025898267,.0041802749,.013578159,.0028007771,.020881938,.00092103262,.000019639398,.002875448,.000036326812,.0023050001,0,.0029547836,.0065193907,.0026764036,.00007029088,.00004531346,.0014904044,.0015484218,.00016480552,.0002951574,.00094358949,.000037838508,.000041250503,.00055354688,.000043146301,.000049567647,.000063503794,.00080598489,.000091594775,.000105912,.0012100212,.000025230082,.000019378787,.000048985868,.00082509726,.000055228102,.00013562715,.00015366779,.000076512661,.000067418383,.0010735637,.000082551531,.000048971804,.000052896343,.000072688403,.0013286683,.000044360677,.00006873058,.000049791073,.000037199992,.00063832884,.000081910111,.000039277431,.000048887752,.0002323176,.000026301679,.000048679496,.000057674988,.000045284189,.000062879029,.000043035921,.000065517801,.000055342884,.00005560731,.000046376153,.00018331448,.000070538517,.000074730822,.000033611308,.000069509202,.000041428135,.000071436232,.000048266447,.000034395405,.000031319923,.00002508225,.000044242723,.000063254614,.000049255559,.000043463893,.000059000173,.000064139349,.000022616501,.000048755843,.000035783949,.00015058479,.000074884745,.000029553068,.000042600353,.000050999948,.000061118575,.000037140107,.000042497664,.00013207678,.000043582011,16
1000017,.0530263411729473,.0087335091203076,.0037538427043034,.0003191537402168,.0096890310387171,.0128919272111532,0,.0133749058168632,.0021050663,.0060570873324131,.004224446714762,0,.00014046089,0,.0173260032633839,0,0,0,M,51-55,1,C,0,0,10828637,.18990292,.13273123,.01201196,.0056157969,.011441821,.0011741535,.0011369834,.00636617,.0014765817,.012010701,.0025177267,.0028914299,.00096470997,.0028646693,.00070302718,.0029547836,0,.0014394177,.00060360023,.0025745241,.0032205696,.00087673485,.00041877636,.0020754966,.0017220159,.0014527474,.0031093096,.0027626518,.0014185305,.0033106848,.0029487989,.0034417573,.0010051361,.0028976228,.0028315412,.00084080623,.0033275068,.0031134374,.0034046778,.00099706813,.0035517078,.0019921106,.0033148739,.0035937775,.0035387233,.0007487596,.0025286719,.003472764,.0035894394,.002518988,.00074508222,.0035544659,.0036046377,.003367695,.0033453214,.00095367833,.0031257195,.0033586214,.0034574382,.002042653,.0032690989,.0033471116,.0024967252,.0034184083,.0034900985,.0035385622,.0035078286,.0035397336,.0035454053,.0035320201,.0019397313,.0035292057,.0032390568,.0031614366,.0036540928,.0035655037,.0036380219,.003369584,.003199141,.0030424267,.0032276383,.0033085009,.0035816876,.0034196617,.0030652611,.0035168461,.0035752926,.0026777254,.003585943,.0026918293,.002183802,.0036704484,.0031639875,.0033173631,.0033601732,.003549146,.0034046024,.0030994909,.0022818362,.003365624,17
1000018,.081051433743474,.0173425930437238,.0187107177524839,.001967469832858,.0086536503522363,.0108801128605284,0,.0144209026843416,0,.001094296757977,0,0,0,0,0,.0003745516623629,0,0,F,18-25,3,B,3,0,12807312,.17183006,.11622555,.0068372423,.0027161778,.010964598,.0018820965,.001142938,.0050643436,.0033745125,.0086639542,.0057521081,.006466283,.0014663949,.0065104784,.002128501,.0065193907,.0014394177,0,.0012078559,.0058871182,.0068137683,.0024996935,.0020265521,.005140516,.0043265703,.0038378295,.0068683005,.0063252281,.0037896242,.0071076248,.0065108519,.0072782133,.0034298801,.0064251116,.0064049386,.0026489273,.0070844875,.0067823925,.0071885008,.0030140728,.0073969541,.0048276009,.0070881494,.0075006341,.0074175471,.0024534354,.005693817,.0073238793,.0075065084,.0057580853,.0027905547,.0074588838,.0074882344,.0071589514,.0071164272,.0032669532,.0068887952,.0070971479,.0072642281,.0052739661,.0070210216,.0070870114,.0057401913,.0072181448,.0073789847,.0074179596,.0073865373,.0074085374,.0074076643,.0073960968,.0047684391,.0074420813,.0066903881,.0068227095,.0075636539,.0074468763,.007550546,.0071116555,.0069506983,.0066807885,.006916502,.0070376913,.0074560754,.0072015696,.0066362382,.0073974775,.0074445312,.0061424063,.0074819513,.0059521385,.0051273671,.0075817239,.0068491986,.0070628887,.007218929,.0074087209,.0072030127,.0067038895,.0053335247,.0071989046,18
1000019,.0549333520267784,.0023156271358721,.0121221850300556,.000151416904716,.0119572387445015,.0011570775135381,0,.0058775696184785,.00097292371,0,.0079492472967526,0,.000054047421,0,.0021237622894797,.0025876167610101,0,0,M,0-17,10,A,3,0,14265250,.18723388,.13553834,.011142082,.004875131,.013018744,.00075663446,.00056459568,.0072373939,.0020451087,.01179002,.0024897626,.0026966003,.00096009835,.0027146523,.00080138451,.0026764036,.00060360023,.0012078559,0,.002278575,.0029199752,.00052496453,.00043815994,.0018281888,.001364949,.0012539462,.002970672,.0025921988,.0010919778,.0031162344,.0026005735,.0032204881,.0010098628,.0025600414,.0026475904,.00052854628,.0030357267,.0028823896,.0031168105,.0006947954,.003257894,.0017134644,.0030276552,.0032915454,.0033075968,.00049527432,.0021955993,.0032156396,.0033190513,.0021984919,.00096440234,.0032801991,.0033400445,.003138466,.003074849,.0008376083,.00300971,.0030754947,.003171385,.0020468016,.0029946889,.0030567192,.0022023038,.0031454354,.0032867629,.0032619601,.0032923834,.0032760454,.0032772121,.0032470583,.0015879332,.0033356396,.002895565,.0028975403,.003377039,.0032629815,.0033757002,.0030949861,.002986873,.0028100752,.0029568356,.0030289267,.0033033153,.0031515115,.0027670176,.0032903904,.0033022896,.0024593235,.0033025125,.0023779592,.0018396215,.0033892228,.0029115491,.0030685184,.0031820338,.0032789044,.0031369855,.0028172226,.0019503783,.003148715,19
1000020,.0115009365789779,0,0,0,.0004870944198521,0,0,0,0,0,0,0,0,0,.0008655458166658,0,0,0,M,26-35,14,A,0,0,14450997,.21279207,.16768432,.022511646,.012162652,.019081427,.0025609504,.0034762484,.013002508,.0026926829,.021058533,.0012260719,.000047065234,.0024830017,.00004944612,.0021462545,.00007029088,.0025745241,.0058871182,.002278575,0,.000062241546,.0013916703,.001317803,.00023568718,.00012954343,.001043371,.0001381336,.000099389697,.00029103865,.00010850517,.00017765016,.00012213596,.00068563927,.00026101928,.00023559773,.0010621503,.000088936482,.000066176122,.000080989419,.00056034478,.00011328526,.000099802019,.00039791607,.00012479744,.00011988376,.00092095195,.000019494211,.00010366765,.00013256038,1.8027010e-06,.001253488,.00012222027,.00012473052,.00010498709,.000081932754,.00048489266,.00016272253,.000076239892,.00008832461,.00028165011,.000083166778,.000067349931,6.3364278e-06,.00008553284,.00012898937,.0001253831,.00013156401,.00011115874,.00010925703,.00011062712,.000066668821,.00012923488,.00013496638,.000061138468,.00013242125,.0001695453,.00012934573,.000081127408,.000069945272,.000045368099,.000063772153,.000063202329,.0001132851,.000085245141,.000027991728,.00012054663,.00011124407,.000038450366,.00012292492,.000060880146,.000029054776,.00012787263,.000055329539,.000075253811,.00012181267,.00010703181,.000098094177,.000034262852,.000017142789,.00010164671,20
1000021,.0042192408275054,.0017595318780873,.0022665377303658,0,.0001249850714181,.0003240556955978,0,0,0,0,0,0,0,0,0,0,0,0,M,18-25,16,B,0,0,14577741,.21361238,.17279524,.024574313,.013829092,.020073557,.0029593967,.0043957541,.014155144,.0030115161,.022273293,.0013053209,.000026165488,.0030536719,.000034020468,.0026671109,.00004531346,.0032205696,.0068137683,.0029199752,.000062241546,0,.0018600975,.001789109,.00033986106,.0003415781,.0013003886,.000065182605,.000086785141,.00059952098,.000027813996,.00016476265,.000028172915,.0009833466,.00023664578,.0002082611,.0014933775,.000019136149,.000016174481,.000012127515,.00095105247,.000017618242,.00019756556,.00032266779,.000029707591,.000024484098,.0013092181,.000058170001,.000017272003,.000028014729,.000074211217,.0015793232,.000028294284,.000021700844,.000019261477,.000010183789,.00079391809,.000095527779,6.7482774e-06,.000013127318,.0003581015,.00001685325,9.2250884e-06,.000067830544,.000011839789,.000032431795,.000026359026,.00003506117,.000018707169,.000017880739,.000021755382,.00023082219,.000029120039,.000033422049,.000011510712,.000025004087,.00005630227,.000024700497,7.2373819e-06,.000014451443,.000016178759,8.4872099e-06,8.7409344e-06,.000019583244,9.7880911e-06,.000012528752,.000024801731,.000018983899,.000051186027,.000026424126,.000044928474,.00015399247,.000023725994,.000011917175,9.3072204e-06,.000032422435,.000017587161,.000015904261,.00001080167,.00013563476,.000021494108,21
1000022,.0401562196218691,.0055647769665417,.0010250722390573,0,.022946294097419,.0025766488228633,0,.0046506937856659,0,.0011859433114557,.0017350869015948,0,.000035819197,0,0,.0008224541459111,0,0,M,18-25,15,A,4+,0,15857419,.19871186,.14359799,.013577038,.0072544981,.013393614,.00063811464,.0014049201,.0085896999,.0018700815,.012224363,.00099540013,.0015808938,.0011273562,.0016414279,.00053525256,.0014904044,.00087673485,.0024996935,.00052496453,.0013916703,.0018600975,0,.00022860417,.00075725588,.00079193217,.00032981511,.001716087,.001469755,.00071857584,.0019182955,.0013051245,.0020401322,.00055098935,.001253995,.0014282218,.00011223028,.0018464383,.0017335053,.0019735841,.00039908619,.0020639123,.00092044659,.0015051761,.002132626,.0021108906,.00014741422,.0013928983,.0020242131,.0020725511,.0013213271,.0005407448,.0020217227,.0021400533,.0019674054,.0019197832,.00038587462,.0018307019,.0019257962,.0019981505,.0010460824,.0018343846,.0019372697,.0013023452,.0019773231,.0020704293,.0020150391,.0020818601,.0020693461,.0020693541,.0020215998,.00088489783,.0021099006,.0018519409,.0017987258,.0021588448,.0019436108,.0021624111,.0019657463,.0018391812,.0017291436,.0018138305,.0019055309,.002106484,.0019924,.0017345083,.0020766475,.0021077674,.0014004888,.0020502268,.0014126131,.001122008,.0021786948,.0017909417,.0019251532,.0019710343,.0020867088,.0019414378,.0017658386,.0011831438,.0019570531,22
1000023,.0418567770185281,.0078308273833757,.0025081558995405,.0004804769581005,.012187809782698,.011380206859536,.0012000513908387,.0050499714292495,0,.0029960493863222,.0029493823058513,0,.00013070206,0,.0036435693904115,.0031168247033845,0,0,M,36-45,0,B,3,1,17528416,.19653359,.14224815,.01381994,.0068013822,.013303964,.00083300972,.0011691484,.0081732618,.0013692104,.013343764,.0013698079,.0015265946,.00072513748,.0015652298,.00041845569,.0015484218,.00041877636,.0020265521,.00043815994,.001317803,.001789109,.00022860417,0,.00092225708,.00070851354,.00063825934,.0017070946,.0014618664,.00056720758,.0018699979,.0015018899,.0019724562,.00039364331,.001486236,.0015504181,.00018775808,.0018614159,.0016980412,.0019311797,.0003068173,.0020416516,.00087791716,.001817056,.0020856359,.002059031,.00015792489,.0012845531,.0019974294,.0020714623,.0012612096,.00036717154,.0020383387,.0020989822,.0019113942,.00189152,.00029475454,.0018008834,.0018899426,.0019686939,.0010258551,.0018302223,.0018880888,.0012442321,.0019465762,.0020228636,.0020284706,.0020494303,.0020365212,.0020389762,.0020178375,.00083517947,.0020352122,.0017998402,.0017489486,.0021300947,.0020254767,.0021233659,.0019139117,.0017808711,.0016754253,.0017888849,.0018571523,.0020711045,.0019439823,.0016743055,.0020386006,.0020706826,.0013606531,.0020593514,.0013821466,.0010243136,.0021409285,.0017495656,.0018684741,.0019227848,.0020472712,.0019229888,.0017013685,.0010954964,.0019193186,23
1000024,.0146659033118479,.0024896889014946,.0005899962672475,0,.0135987920173017,.0011137980986415,0,.0067164885736787,0,0,.0003255473041439,0,0,0,0,0,0,0,F,26-35,7,A,3,1,18249268,.20717596,.16115513,.020579051,.01171155,.016197268,.0015978562,.0032901515,.011298761,.0019728146,.01751467,.00043179889,.00022047493,.0022663323,.00023113492,.001359574,.00016480552,.0020754966,.005140516,.0018281888,.00023568718,.00033986106,.00075725588,.00092225708,0,.00022880448,.00032634696,.00023434855,.00014277028,.00042584486,.00030945343,.00011586302,.00036587685,.00038051547,.000094375289,.0001149225,.00057211576,.00028733473,.00025392798,.00036425353,.00050677563,.00038514752,.00010505351,.00018039436,.00043362204,.00039871514,.00050681405,.00023005369,.00036573576,.00037721836,.00021211947,.00068412896,.00035845538,.00041501244,.0003388378,.00033033371,.00027734402,.00026022273,.00034447844,.00037097951,.000094780589,.00028598827,.00036000679,.00018170342,.00035919217,.00036976338,.00035032872,.00037060006,.00038901009,.00039151742,.00036464553,.0001670885,.00040536837,.0003484427,.00028644822,.00042193348,.00031287182,.00042561447,.00035669739,.00030439501,.00026586256,.00029476627,.00034625121,.00040897273,.00037350543,.0003043648,.00037932742,.0004103228,.00015623673,.00037222306,.00017860183,.00022772003,.00044238806,.00028690859,.00034018868,.00033099696,.0004027336,.00032929206,.00030878442,.00022905132,.0003299544,24
1000025,.0225218093216157,.0012229894329497,.0013212140326272,0,.0019826462420546,0,0,.0013622607352566,0,0,0,0,.000029760191,0,0,0,0,0,M,18-25,4,C,4+,0,18783482,.20734996,.15935048,.019297332,.009861392,.017312923,.0017879286,.0023012259,.011156365,.002192281,.018570308,.0011940856,.00027487535,.001618429,.00028527997,.001435072,.0002951574,.0017220159,.0043265703,.001364949,.00012954343,.0003415781,.00079193217,.00070851354,.00022880448,0,.00072988949,.00042382153,.00030317801,.000045496272,.00042880073,.0003791817,.00046600163,.00037754868,.0004475287,.00043360362,.00054369564,.00039758868,.00033888867,.00040376963,.00015957287,.0004666851,.000079358477,.00066393759,.00048924441,.00047824974,.00041488346,.00013484663,.00044750737,.0005008413,.00011001126,.00080520258,.00048055442,.00049203768,.00043313141,.00039835484,.00016624776,.00044786488,.00038895605,.00042104628,.00031469567,.00038521184,.00037554515,.00011735531,.00041331656,.00048398683,.00048080398,.00048514389,.0004661908,.00046352571,.0004609146,.000014747286,.00049464405,.00040591933,.00033840956,.00050830154,.00052612321,.00050389103,.00039808493,.00036536288,.00030062086,.00035099534,.00036534015,.00047336853,.00041192956,.00027124837,.00047602283,.00046978664,.00021629941,.00048440043,.0002201391,.000039988128,.00050499331,.00033332416,.00038516289,.00045685199,.0004611547,.00042674085,.00028893416,.00005607638,.00043154866,25
1000026,.025664582080247,.0044703059237488,.0025355994235508,.0004634212563468,.0245831023338501,.0020096955044264,0,.014940075497105,0,0,.0005249720740752,.000086612548,.000055665481,0,.0006242871385373,.0028156433830958,0,0,M,26-35,7,B,2,1,20389656,.19778165,.14950606,.017158182,.010105148,.012669525,.00072897319,.0027642001,.0087635899,.0013614035,.01327105,.00026395061,.0010589005,.0019927048,.001063859,.00060622441,.00094358949,.0014527474,.0038378295,.0012539462,.001043371,.0013003886,.00032981511,.00063825934,.00032634696,.00072988949,0,.0010515446,.00083600986,.00086237298,.0012308345,.0007589953,.0013286349,.00033577089,.00063254219,.00066798914,.00027583493,.0012040634,.0011292876,.0013560015,.00067497813,.0013912466,.00060900039,.00074302295,.0014833789,.0014120518,.00029365055,.00099920633,.0013555498,.0013741715,.00098551367,.00032880457,.0013458838,.0014475791,.0012937373,.0012898599,.00034978677,.0010474246,.0013232155,.0013749622,.00043943504,.0011931977,.0013515654,.00092282228,.0013508764,.0013478198,.0013229797,.0013435549,.0014031355,.0014120248,.0013566624,.00072992005,.0014262055,.0012534568,.0011916338,.0014596822,.0012283927,.0014697678,.0013395641,.0012361079,.0011505866,.0012212945,.0013270001,.0014409928,.0013764901,.0012340369,.0013754725,.0014458074,.00089761324,.0013734575,.00091360696,.00091844168,.0015061655,.001203039,.0013088282,.0012655742,.0014326719,.001286042,.0012449756,.00095108763,.001279281,26
1000027,.0029412783761068,.0020474879377882,.0008074106912597,0,.0054556968354972,.0027304158157862,0,.0033120394459833,0,.0040141628233278,.0002174370188468,0,0,0,0,0,0,0,M,26-35,11,C,1,1,20838218,.21303821,.17141636,.024548301,.014192045,.019020893,.0027664248,.0046023931,.013708346,.0027050781,.021369265,.00092286989,.000027294853,.0031795804,.000046175817,.0024221195,.000037838508,.0031093096,.0068683005,.002970672,.0001381336,.000065182605,.001716087,.0017070946,.00023434855,.00042382153,.0010515446,0,.000034767312,.00071660307,.000031602303,.000095191135,.000047250964,.00087774085,.00012570919,.000093158538,.0013783094,.000035786779,.000030689556,.000061624465,.0010238562,.000057128957,.00021655881,.00016759531,.000080549493,.000058436548,.001247643,.00013229814,.000052217911,.000050034036,.00014384468,.0013783867,.000048987564,.000063120977,.000039027422,.000046843466,.00075678376,.000046923742,.000054201882,.000060565711,.00022333809,.000033930923,.000066891756,.00012044568,.000056448931,.000046149671,.000044212957,.000051921739,.00005703315,.000058700032,.000052038798,.00029394124,.000047679045,.00008879057,.000043405926,.000065217064,.000042695639,.000066169952,.00005577071,.000032770931,.000049145056,.000042515872,.000062423002,.000065739354,.000058691592,.000078860103,.000047096131,.000066786495,.000047984977,.000052157884,.000075454314,.00024689798,.000074862815,.000045439956,.000050774666,.000022791719,.000064212305,.000039635896,.000071513852,.00022331644,.000036299807,27
1000028,.006540222520693,0,.0006401377715095,.0001017102589406,.0055107573583767,.0028380533855234,0,.0061946792422754,0,.0010868293737355,.0002785793418222,0,.00007099114,0,0,.0008186926597879,0,.0001087812760217,F,26-35,1,C,2,1,21354778,.2107282,.16782932,.023539519,.013359572,.017925911,.0024555158,.0041393558,.012655561,.0022968433,.020530373,.00078953366,.000036112982,.0029330982,.000025760586,.0020174978,.000041250503,.0027626518,.0063252281,.0025921988,.000099389697,.000086785141,.001469755,.0014618664,.00014277028,.00030317801,.00083600986,.000034767312,0,.00056008465,.000044645443,.000093117043,.000063789266,.00063316053,.00011205861,.000042320298,.001108509,.000052713745,.000036324764,.000082671235,.00082524004,.000089410853,.0001417365,.00017851513,.00011799799,.000084086998,.0010054992,.000088128938,.000079100791,.000087780929,.00009678863,.0011003136,.000085405423,.000097334079,.000057407146,.000067515641,.00055713346,.000028335769,.000079459009,.000087944987,.00011457859,.000049237427,.000085494539,.000071842769,.000081626516,.0000666161,.000078803394,.00006915503,.00009016956,.000093279938,.000083650724,.00020022121,.000085518375,.00012808971,.000044118206,.00010322003,.00008703785,.00010333648,.000076433877,.00005082626,.000040958072,.000059345035,.000079726058,.000099688819,.000089133478,.00007644423,.000076392382,.00010044569,.000020868445,.00008938992,.000062534993,.00017608904,.00011725952,.000049428032,.000068307825,.000050467508,.000097017903,.000063780011,.000071543414,.0001556714,.000055074303,28
1000029,.0285212720704477,.0005905859966314,0,0,0,0,0,.0002710083633471,0,.0006578392434259,.000205070250846,0,0,0,.0013265623568658,0,0,0,M,36-45,7,C,1,0,22050980,.20707409,.15600882,.017972836,.0087000113,.017098946,.0017841579,.001764516,.010633362,.0022369358,.018193968,.0015025982,.00051306898,.0013229435,.00052259146,.0013354076,.00055354688,.0014185305,.0037896242,.0010919778,.00029103865,.00059952098,.00071857584,.00056720758,.00042584486,.000045496272,.00086237298,.00071660307,.00056008465,0,.00072075287,.00065764511,.00076366583,.00040024199,.00074879423,.00073236861,.00048819379,.00068339967,.0006047049,.00067525404,.000065179229,.00076313689,.00022820942,.0010218371,.00077855843,.00077367667,.00036728976,.00031323562,.00073709857,.00080968958,.00026741778,.00082318089,.00078287942,.00079198799,.00072432967,.00067610759,.00016217132,.00074374914,.00066086085,.00069867988,.00052102486,.00066507171,.00063592312,.00028755714,.00069020025,.00078607281,.00078770862,.00078826601,.00075882371,.0007547983,.00075584051,.00010414841,.00079204532,.00069534814,.00060008449,.00081286632,.00085672195,.00080487673,.00067266397,.00062892039,.00054545869,.00061550393,.00062384573,.00076515181,.00068571157,.00049611612,.00077396911,.00075982296,.00043747103,.00078705105,.0004542385,.00014712662,.00080280745,.0005896404,.00065474014,.0007529314,.00074903324,.00071690814,.00052096322,.0001711309,.00072011631,29
